,Q2,Q3,Q4,Q6,Q7,Q48,Q49,Q52,Q86,Q87,Q88,Q89,AA,White,Asian,Other,HispY,HispN,DisY,DisN,Under40,Over40,NonSuper,Super,-10YearsFed,11-20YearsFed,+20Fed,Male,Female,Mil,NoMil,dbl_needs_not_met,Outcome
16516,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16517,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
16518,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
16519,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
16520,4.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
16521,4.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
16522,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
16523,4.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
16524,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
16525,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16526,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
16527,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
16528,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
16529,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1
16530,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
16531,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
16532,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
16533,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
16534,4.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16535,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16536,2.0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
16537,3.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
16538,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
16540,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16541,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
16543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16544,1.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
16545,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
16546,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16547,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16548,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
16549,2.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16550,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16551,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0
16552,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16553,4.0,5.0,5.0,4.0,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16554,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
16555,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16556,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
16557,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
16558,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1
16559,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16560,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
16561,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16562,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16563,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
16564,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
16565,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16566,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
16567,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16570,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
16571,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
16572,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0,3.0,4.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
16573,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16575,3.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
16577,4.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
16578,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
16579,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
16580,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
16581,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
16582,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16583,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
16584,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16585,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16588,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16589,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
16590,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
16591,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
16592,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16593,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16594,4.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16595,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16596,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16597,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
16598,3.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
16599,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
16600,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16601,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
16602,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
16603,2.0,5.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
16604,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
16605,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16606,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16607,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
16608,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
16609,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
16610,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16611,2.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
16612,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
16614,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16615,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
16616,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0
16617,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
16619,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
16620,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16621,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16622,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
16623,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16624,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16625,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16626,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16627,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
16628,2.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
16629,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
16630,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1
16631,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
16632,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16633,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
16634,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
16635,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
16636,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
16637,2.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0
16638,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1
16639,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16640,4.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
16641,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16643,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16644,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1
16645,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
16646,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16647,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
16648,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
16649,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
16650,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1
16651,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
16652,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
16653,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16654,2.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
16655,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16656,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
16657,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16658,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16659,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
16660,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16661,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16662,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
16663,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16664,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16665,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
16666,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0
16667,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16668,1.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
16669,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
16670,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
16671,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
16672,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
16673,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0
